ID,titles,origin_clean,date,topic
3134625932.0,"Seniors wait up to five years for spot in LTC:   At time of desperate need, city lost 321 spaces while new beds are years away",The Hamilton Spectator,2024-12-02,1
3134625806.0,Support for mental-health and addiction unit at Joseph Brant Hospital announced,The Hamilton Spectator,2024-12-02,1
3134625760.0,"AODA timeline highlights key moments in Ontario's quest to build a barrier-free province:   Accessibility advocates have said they won't give up despite deadline of Jan. 1, 20 25 advancing quickly and goal of barrier-free Ontario far away",The Hamilton Spectator,2024-12-02,1
3134520645.0,Did Bonnie Crombie get 'sold a bill of goods'? Here's why the Liberal leader is struggling to find her footing and take down Doug Ford,The Hamilton Spectator,2024-12-01,0
3134268585.0,Overriding Charter rights is a Band-Aid solution:   Using the notwithstanding clause to evict the homeless shows the limits of municipal politics,The Hamilton Spectator,2024-11-30,4
3133958889.0,"'Completely flabbergasted': Hamilton councillors grapple with 'strong mayor' budget reality:   New process surprises city politicians, changing their power to amend municipal spending plans",The Hamilton Spectator,2024-11-29,4
3133404836.0,Ford government looking to build three new power plants to meet electricity demands. Here's where they'd be located,The Hamilton Spectator,2024-11-27,11
3133191421.0,"Ford can fix crisis, but he's making it worse",The Hamilton Spectator,2024-11-27,10
3133191274.0,'A family member stabbing you right in the heart': Ford:   Premier says Canada should be prepared to retaliate against U.S. tariffs,The Hamilton Spectator,2024-11-27,0
3133497155.0,Ford government slammed for rejecting public hearings on bill to close safe consumption sites: 'They don't want to hear from the experts',The Hamilton Spectator,2024-11-26,8
3132830829.0,Doug Ford says Canada would have 'no choice' but to retaliate against Donald Trump's 25% tariff,The Hamilton Spectator,2024-11-26,0
3132764166.0,National briefs:   Divisive bike lane bill passesTwo charged in theft from legion,The Hamilton Spectator,2024-11-26,5
3132996548.0,Ford government slammed for refusing to declare an epidemic in partner violence,The Hamilton Spectator,2024-11-25,-1
3132996426.0,Doug Ford's government pushes through law restricting bike lanes,The Hamilton Spectator,2024-11-25,5
3132035810.0,"Firefighter cancer coverage to get boost:   Ontario is improving benefits in legislation born out of infamously toxic, four-day Plastimet fire",The Hamilton Spectator,2024-11-23,1
3131838318.0,"Bonnie Crombie launches first campaign ad, blames Doug Ford for doctors' shortage",The Hamilton Spectator,2024-11-22,0
3131758674.0,"Eligible businesses to get slice of WSIB's surplus:   Premier says some refunds could be as much as $70,000",The Hamilton Spectator,2024-11-22,2
3131758640.0,Too many people in jail under remand,The Hamilton Spectator,2024-11-22,9
3131758376.0,Ontario NDP critical of fundraiser,The Hamilton Spectator,2024-11-22,2
3131758358.0,Ford keeps Wynne's fiscal legacy intact,The Hamilton Spectator,2024-11-22,2
3131758929.0,Ford government to ban lawsuits against province if cyclists are hurt or killed on streets where bike lanes were removed,The Hamilton Spectator,2024-11-21,5
3131474269.0,Doug Ford and Olivia Chow have the means to end encampments. One thing is stopping them,The Hamilton Spectator,2024-11-21,4
3131563346.0,"Accusing Doug Ford of 'meddling,' NDP wants former Toronto mayor David Miller to draft a new deal for municipalities",The Hamilton Spectator,2024-11-20,0
3130782978.0,Ford government announces tough new rules for 'bad actor' immigration consultants,The Hamilton Spectator,2024-11-20,3
3130931637.0,Doug Ford says $48M estimate to remove Toronto bike lanes is 'hogwash',The Hamilton Spectator,2024-11-19,5
3130178901.0,Doug Ford and Justin Trudeau are talking to the wrong audience about Donald Trump,The Hamilton Spectator,2024-11-19,0
3129922823.0,Ford government disputes Toronto's $48M bike lane removal cost: 'It can't cost double',The Hamilton Spectator,2024-11-18,5
3129922446.0,Ford government moves to shut 'loophole' for supervised drug consumption sites,The Hamilton Spectator,2024-11-18,8
3129922425.0,"Ford government wants to work with social media giants to keep children safe, minister says",The Hamilton Spectator,2024-11-18,3
3129466381.0,Council to Ford: Stay out of city's bike lanes:   'War on cars' and 'wedge politics' raised during debate about opposing proposed legislation,The Hamilton Spectator,2024-11-18,5
3129466377.0,"Workers say their goodbyes to Ontario Science Centre:   The 'magic is gone' from almost-empty building, leftover exhibits",The Hamilton Spectator,2024-11-18,12
3129215830.0,Insiders say Doug Ford will use the spectre of Trump to justify an early election,The Hamilton Spectator,2024-11-17,0
3128944045.0,HHS staff shortages halt new cancer studies:   Patient says those needing last-ditch treatment can't wait out temporary pause,The Hamilton Spectator,2024-11-16,1
3128943430.0,"On Trump, Ford's instincts are correct",The Hamilton Spectator,2024-11-16,0
3128732829.0,Ford government will tighten controls on registered sex offenders,The Hamilton Spectator,2024-11-15,-1
3128840098.0,Province-led survey suggests higher cycling rates than Ford government numbers: city staff report,The Hamilton Spectator,2024-11-14,5
3128530839.0,Ford's education minister directly warns school boards against 'unnecessary or extravagant expenses',The Hamilton Spectator,2024-11-14,3
3128140306.0,Council denies call for 'notwithstanding clause' to deal with encampments:   City politician ejected from meeting during tense debate over measure,The Hamilton Spectator,2024-11-14,4
3127525980.0,Premier Ford is taking us back to the 1950s:   It has long been understood that we cannot solve traffic congestion unless we reduce demand,The Hamilton Spectator,2024-11-13,-1
3127361519.0,Doug Ford takes aim at Mexico in order to protect Ontario's auto sector,The Hamilton Spectator,2024-11-12,0
3127359841.0,Crombie's Liberals pledge income tax breaks that they say Doug Ford has failed to deliver,The Hamilton Spectator,2024-11-12,2
3126871508.0,Ontario Liberal Leader Bonnie Crombie will pledge tax cut on home heating fuels,The Hamilton Spectator,2024-11-12,2
3126679118.0,Doug Ford wants to put the pedal to the metal to build Ontario's next highway. Here's why that may not work,The Hamilton Spectator,2024-11-11,-1
3126483201.0,'The person using that bike lane could be your doctor': Hundreds rally to protest Ford government's plan to remove bike lanes,The Hamilton Spectator,2024-11-10,5
3126331032.0,"TMU president says diversity targets for medical school were 'aspirational,' not a quota",The Hamilton Spectator,2024-11-08,1
3125954367.0,Trump told voters the lies they wanted to hear,The Hamilton Spectator,2024-11-08,5
3126093000.0,Ford government helps Armed Forces members transition to civilian jobs with $3 million,The Hamilton Spectator,2024-11-07,-1
3126092933.0,Teachers' union calls on overseas-travelling Catholic school trustees to resign,The Hamilton Spectator,2024-11-07,3
3126092700.0,"Majority support Doug Ford's plan for bike lanes, poll suggests",The Hamilton Spectator,2024-11-07,5
3125954384.0,'It's appalling': Hawaii trip prompts Doug Ford to order audit of all Ontario school boards,The Hamilton Spectator,2024-11-07,3
3125038371.0,Ontario planning Trump 'charm offensive':   Ford not worried about EVs' future,The Hamilton Spectator,2024-11-07,0
3125038234.0,MPPs quietly agree to continue subsidizing Ontario political parties,The Hamilton Spectator,2024-11-06,2
3124645842.0,Doug Ford urges Donald Trump to 'bet big on the U.S.-Ontario relationship',The Hamilton Spectator,2024-11-06,0
3124165389.0,Don't want Doug Ford's $200 taxpayer rebate? Here's how you can send it right back to the province to pay down debt instead,The Hamilton Spectator,2024-11-04,2
3124165286.0,Housing minister wants former staffer to hand over personal emails related to Greenbelt,The Hamilton Spectator,2024-11-04,18
3123785921.0,Doug Ford warns of the perils of protectionism on the eve of U.S. election,The Hamilton Spectator,2024-11-04,0
3123785912.0,The former Ford government staffer at the centre of the Greenbelt scandal used personal emails to do government business. He is refusing to hand them over,The Hamilton Spectator,2024-11-04,18
3123658418.0,"Proposed provincial bike lane restrictions spur opposition:   Bill 212 would allow the province to reject planned projects, rip out others",The Hamilton Spectator,2024-11-04,5
3123253776.0,Court battle over Hamilton encampments on horizon:   Mayor says she won't sign letter to Ford urging use of 'notwithstanding clause',The Hamilton Spectator,2024-11-02,4
3123392203.0,Doug Ford accused of 'double standard' over push for Amazon IT services,The Hamilton Spectator,2024-11-01,19
3123392112.0,Doug Ford wanted cities to ask him to use the notwithstanding clause to end encampments. Twelve mayors just said do it,The Hamilton Spectator,2024-11-01,4
3123392105.0,Doug Ford quietly abandons plan to control police board appointments by municipalities,The Hamilton Spectator,2024-11-01,4
3123056811.0,"Costco's first day of Ontario alcohol sales: Big cases, big bottles - and some price confusion",The Hamilton Spectator,2024-11-01,6
3122927545.0,Gift is borrowed from all of us,The Hamilton Spectator,2024-11-01,2
3122921665.0,Health plan for alcohol harms is lacking: coalition,The Hamilton Spectator,2024-11-01,6
3122921171.0,Health coalition demands answers on supply shortages,The Hamilton Spectator,2024-11-01,1
3123124943.0,"Ford government 'not getting anywhere close' to target of building 1.5M new homes, critics charge, despite insisting that 'we will not fail'",The Hamilton Spectator,2024-10-31,10
3123124931.0,"$200 rebate cheques and more highlights from Ontario's fall economic statement, plus how people are reacting online",The Hamilton Spectator,2024-10-31,2
3123124739.0,"Doug Ford takes next step toward removing bike lanes on Yonge, Bloor and University",The Hamilton Spectator,2024-10-31,5
3122729237.0,POLL: Should Ontario get rid of tolls on Highway 407?,The Hamilton Spectator,2024-10-30,13
3122179781.0,Doug Ford spending nearly half of Ontario's tax windfall on $200 'rebate' cheques,The Hamilton Spectator,2024-10-30,2
3121966010.0,Changes to home-care equipment contracts halted during crisis,The Hamilton Spectator,2024-10-30,1
3121965649.0,$200 cheques will cost province $3 billion:   Money expected in mail early next year,The Hamilton Spectator,2024-10-30,2
3122287831.0,"Ask me to use notwithstanding clause to end encampments, Doug Ford tells mayors",The Hamilton Spectator,2024-10-29,4
3122287615.0,Doug Ford announces details of $200 cheques for 15 million Ontarians,The Hamilton Spectator,2024-10-29,2
3122287280.0,"'Nothing quite like being a parent': Ontario expands fertility support, announces new tax credit",The Hamilton Spectator,2024-10-29,2
3122287262.0,Doug Ford government confirms $200 rebate cheques coming to Ontario families. Here's what you need to know,The Hamilton Spectator,2024-10-29,2
3121581279.0,The real reason you can't trust politicians to be in charge of their own salaries,The Hamilton Spectator,2024-10-29,-1
3121512307.0,'Rebate' critics should focus on fairness,The Hamilton Spectator,2024-10-29,2
3121719704.0,'I need him to be onside:' Why Oliva Chow has been so frustrated with Doug Ford these days,The Hamilton Spectator,2024-10-28,5
3121719389.0,Critical shortage of medical supplies has Ontario Liberals demanding auditor general probe,The Hamilton Spectator,2024-10-28,1
3121176587.0,Ford in an LCBO mess of his own brewing,The Hamilton Spectator,2024-10-28,0
3121176550.0,Bottle returns plan in need of sober second thought,The Hamilton Spectator,2024-10-28,6
3120806243.0,"Medical schools going '100% Canadian':   Province will not allow international students to enrol beginning in 2026, Ford announces",The Hamilton Spectator,2024-10-26,1
3120806178.0,Agencies audit misses the mark,The Hamilton Spectator,2024-10-26,-1
3120805958.0,Ontario grocers wary of new recycling rules with alcohol sales:   Some feel 'hoodwinked' by new bottle return requirements,The Hamilton Spectator,2024-10-26,6
3120922946.0,"Doug Ford defends rebate cheque plan, says election is 'the last thing' on his mind",The Hamilton Spectator,2024-10-25,2
3120806378.0,Ford government to ban foreign students from Ontario medical schools,The Hamilton Spectator,2024-10-25,1
3120652969.0,Ford government to help more families get fertility treatments,The Hamilton Spectator,2024-10-24,2
3119910849.0,Stiles says Jama won't run as NDP candidate:   NDP leader ejected MPP Jama from provincial caucus last October for 'acting unilaterally too many times',The Hamilton Spectator,2024-10-24,14
